userID 2000 2001 2002 2003 2004 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020
"Jim Smith" 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jim Whitehead" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0
"Jimena Royo-Letelier" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jimi Fontaine" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
Jimmy 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 0
"Jimmy Addison Lee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"Jimmy Ba" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2
"Jimmy H. M. Lee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
"Jimmy Ho-Man Lee" 0 0 1 2 0 0 0 1 0 2 1 2 1 0 0 0 0 0 0 0 1
"Jimmy Huang" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 1
"Jimmy J. Lin" 0 0 1 2 0 0 2 0 1 0 2 4 5 5 8 3 9 3 0 0 0
"Jimmy Lin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8 3 6 9
"Jimmy Ming-Tai Wu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jimmy S. J. Ren" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 1 5 1 3
"Jimmy S. Ren" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Jimmy Wang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jimmy Xiangji Huang" 0 0 0 0 0 0 0 0 0 0 0 1 2 2 1 0 3 2 2 1 1
"Jin Chang" 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin Chen" 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 3 3
"Jin Chen 0006" 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jin Dong" 0 0 0 0 0 0 0 2 1 3 0 0 0 0 0 0 0 0 0 0 1
"Jin Duan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jin Fan" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Fang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jin Fu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jin Gao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 1
"Jin Han" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jin He" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jin Heo" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Hu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0
"Jin Huang" 0 0 0 2 0 1 1 1 1 0 0 0 1 4 0 2 0 0 2 1 1
"Jin Huang 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"Jin Huang 0003" 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 0 0
"Jin Huang 0009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Hyeong Park" 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0
"Jin Hyun Son" 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin Hyung Lee" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Jia" 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Joo Lee" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"Jin Kyu Kim" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jin Li" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 2 1 4
"Jin Li 0001" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Jin Li 0003" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Li 0011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jin Liang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jin Liu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jin Liu 0009" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jin Ma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Jin Meng" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Jin Pei" 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Peng" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Jin Qian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0
"Jin Shang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"Jin Shi" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Shieh" 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin Song Dong" 0 1 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jin Soung Yoo" 0 0 0 0 1 1 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Jin Sun" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 1
"Jin Tan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Tang" 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 2 0 3 1 1 0
"Jin Tian 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 1 1 1
"Jin Wang" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 1 0 0 2
"Jin Wang 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jin Wang 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jin Wang 0007" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 5 1
"Jin Wang 0011" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jin Wu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jin Xiao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Xie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jin Xie 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 1 1 1 0
"Jin Xin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jin Xiong" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jin Xu" 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 1 0 1 2 3 8
"Jin Xu 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0
"Jin Yan Shao" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Jin Yao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jin Yao Chin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Jin Yea Jang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jin Young Choi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin Young Choi 0002" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 1 1 1 0
"Jin Young Kim" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jin Young Kim 0005" 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 1 0 0 0
"Jin Yu" 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 0 0 1 0 0 3
"Jin Yu 0001" 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0
"Jin Yu 0006" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin Zeng" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0
"Jin Zhang" 0 0 0 0 0 0 0 0 0 0 2 0 0 0 1 1 0 0 1 1 0
"Jin Zhao 0006" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin Zhou" 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1 0
"Jin-Biao Lin" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jin-Cai Zhou" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jin-Cheng Li" 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0
"Jin-Dong Dong" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jin-Dong Kim" 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0
"Jin-Dong Yang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jin-Fang Shi" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin-Fu Lin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jin-Gang Yu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin-Guo Zhang" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin-Hai Wang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jin-Hee Cho" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Jin-Hua Wang" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jin-Hui Zhao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jin-Hyung Kim" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jin-Li Suo" 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 2 0 0 0 0 1
"Jin-Peng Xiang" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jin-Soo Kang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Jin-Tao Li" 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jin-Wei Shi" 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0
"Jin-Wen Tian" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jin-Wen Wu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jin-Woo Jeong" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jin-Woo Kim" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jin-Wook Chung" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jin-Xia Yu" 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0
"Jin-Xing Liu" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0
"JinWoo Son" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"JinYu Ye" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
"Jing Ao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Bai" 0 0 0 0 0 0 0 0 1 1 2 0 0 0 0 1 0 0 0 0 3
"Jing Bai 0005" 0 0 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Bi" 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1
"Jing Cao" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Chai" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jing Chen" 0 0 0 0 0 0 0 1 1 0 0 1 0 1 0 0 3 0 0 0 2
"Jing Chen 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Chen 0018" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Cheng" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Jing Chu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Dai" 0 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0
"Jing Ding" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jing Dong" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Du" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Fang" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 0
"Jing Feng 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Feng 0003" 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 0 0 0 0
"Jing Feng 0004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Fu" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Gao" 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 4
"Jing Gao 0004" 0 0 0 0 0 0 0 2 3 2 4 2 2 7 8 9 6 6 8 5 1
"Jing Ge" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
"Jing Guo" 0 0 0 0 0 0 0 0 0 0 0 1 0 2 1 0 0 0 0 0 0
"Jing Han" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing He" 0 0 0 0 1 0 0 0 0 0 1 4 1 2 0 0 1 1 2 0 2
"Jing He 0004" 0 0 0 0 0 0 0 1 0 0 2 0 0 2 1 1 1 0 1 0 1
"Jing Hua" 0 0 0 0 0 0 2 1 1 0 0 1 0 0 0 0 0 0 0 1 0
"Jing Huang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jing Huang 0015" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Huang 0018" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Huang 0019" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2
"Jing Huang 0020" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Huo" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 4
"Jing Jiang" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Jiang 0001" 0 0 0 0 0 0 0 0 0 0 2 1 0 3 4 1 0 1 2 0 2
"Jing Jiang 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 3 5
"Jing Jiang 0005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jing Jiang 0007" 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Jiang 0029" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Jie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Jih Chin" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1
"Jing Jin" 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Jin 0006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jing Ke" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jing Li" 0 0 0 0 0 0 0 1 0 0 0 4 1 1 1 1 0 2 1 3 3
"Jing Li 0010" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Li 0016" 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0
"Jing Li 0025" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Li 0026" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jing Li 0034" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1 2
"Jing Li 0040" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Li 0041" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0
"Jing Li 0049" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1
"Jing Li 0055" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Jing Li 0068" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jing Liang" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Liao 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 3
"Jing Liao 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jing Liu" 0 1 1 0 0 0 0 0 0 0 2 0 1 0 0 0 0 3 1 2 3
"Jing Liu 0001" 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 1 1 0 0 3 2
"Jing Liu 0022" 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 1
"Jing Liu 0024" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0
"Jing Liu 0031" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3
"Jing Liu 0034" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Lu" 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 1 2 1 1
"Jing Luo 0003" 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1 0 1 0 0 1 0
"Jing Ma" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3
"Jing Ma 0004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 1 0
"Jing Mei" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 1
"Jing Michelle Liu" 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Nathan Yan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Ni" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0
"Jing Nie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jing Pan" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Peng" 1 2 0 1 1 3 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0
"Jing Peng 0001" 0 0 0 0 0 0 0 1 1 2 2 2 0 0 0 0 0 0 0 0 1
"Jing Qian" 0 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0
"Jing Qin" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Qin 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 1
"Jing Qiu" 0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0
"Jing Ren" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1
"Jing S. J. Chen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Shan" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Shao" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 1 0 3 2 1
"Jing Shen" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0
"Jing Shi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Jing Shi 0003" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Shi 0005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Song" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0
"Jing Su" 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
"Jing Sun" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1
"Jing Sun 0002" 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
"Jing Sun 0008" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0
"Jing Tang 0001" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0
"Jing Tang 0004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Jing Tao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 1
"Jing Tie" 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Wan" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Wang" 0 0 0 0 0 0 0 1 0 0 1 1 1 0 0 1 1 0 2 3 2
"Jing Wang 0007" 0 0 0 0 0 0 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Wang 0008" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Wang 0019" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Jing Wang 0021" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 1 0 0
"Jing Wang 0023" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 0
"Jing Wang 0034" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0
"Jing Wang 0063" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0
"Jing Wang 0068" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Wen" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0
"Jing Wu" 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 2
"Jing Wu Lian" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Xia" 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"Jing Xiao" 0 0 0 0 2 0 2 0 0 1 1 0 1 1 0 0 1 0 1 2 3
"Jing Xiao 0004" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
"Jing Xiao 0005" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jing Xiao 0006" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Xie 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Xing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Xu" 0 0 0 0 0 0 0 0 0 0 1 0 2 0 0 1 0 0 2 1 2
"Jing Xu 0009" 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Yan" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jing Yang" 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 1 1
"Jing Yang 0001" 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Yang 0002" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
"Jing Yang 0005" 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Jing Yang 0014" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Yang 0038" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Yao" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Ye" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
"Jing Yi" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
"Jing Ying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 0 0
"Jing Yu" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
"Jing Yu Koh" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0
"Jing Yuan 0001" 0 0 0 0 0 0 0 0 0 0 1 0 0 2 2 0 1 0 0 0 0
"Jing Yuan 0007" 0 0 0 0 0 0 0 0 0 0 0 2 2 0 1 0 0 0 0 0 1
"Jing Zhang" 0 0 0 0 0 0 0 0 1 1 0 1 3 1 0 0 0 0 1 4 5
"Jing Zhang 0001" 0 0 0 0 0 0 0 1 4 1 0 0 0 2 1 2 0 1 1 1 2
"Jing Zhang 0015" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2 0 1 0 1 1
"Jing Zhang 0017" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0
"Jing Zhang 0023" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Jing Zhang 0037" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 2
"Jing Zhang 0038" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0
"Jing Zhang 0041" 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0
"Jing Zhang 0052" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 2
