userID gender age occupation
4677 M 50-55 "doctor/health care"
4678 M 35-44 artist
4679 M 56+ retired
4680 M 35-44 other
4681 F 35-44 scientist
4682 M 25-34 executive/managerial
4683 M 25-34 other
4684 F 25-34 other
4685 M 35-44 academic/educator
4686 M 18-24 academic/educator
4687 M 35-44 sales/marketing
4688 M 25-34 homemaker
4689 M 18-24 programmer
4690 F "Under 18" "K-12 student"
4691 F 45-49 technician/engineer
4692 F 25-34 executive/managerial
4693 M 18-24 academic/educator
4694 M 56+ executive/managerial
4695 M 18-24 tradesman/craftsman
4696 M 18-24 programmer
4697 M 18-24 "K-12 student"
4698 F 25-34 "doctor/health care"
4699 F 18-24 other
4700 F 18-24 "college/grad student"
4701 M 45-49 technician/engineer
4702 M 25-34 lawyer
4703 M 25-34 executive/managerial
4704 M 18-24 writer
4705 F 18-24 other
4706 M 25-34 sales/marketing
4707 M "Under 18" other
4708 M 25-34 other
4709 M 45-49 other
4710 F 35-44 self-employed
4711 M 25-34 technician/engineer
4712 M 35-44 technician/engineer
4713 M 25-34 technician/engineer
4714 M 50-55 academic/educator
4715 M 25-34 artist
4716 F 25-34 self-employed
4717 M 45-49 technician/engineer
4718 M 35-44 executive/managerial
4719 F 35-44 homemaker
4720 M 25-34 artist
4721 M 35-44 lawyer
4722 M 35-44 programmer
4723 M 35-44 executive/managerial
4724 F 56+ "doctor/health care"
4725 M 35-44 "customer service"
4726 F 35-44 self-employed
4727 F 56+ other
4728 M 25-34 unemployed
4729 M 50-55 self-employed
4730 M 50-55 lawyer
4731 M 25-34 technician/engineer
4732 M 25-34 sales/marketing
4733 M 18-24 tradesman/craftsman
4734 M 50-55 academic/educator
4735 M 45-49 clerical/admin
4736 M 18-24 writer
4737 M 35-44 self-employed
4738 M 56+ academic/educator
4739 M 25-34 clerical/admin
4740 F 25-34 clerical/admin
4741 M 35-44 executive/managerial
4742 M 25-34 clerical/admin
4743 M 56+ retired
4744 M 50-55 scientist
4745 F 18-24 "college/grad student"
4746 M 50-55 academic/educator
4747 M 18-24 "college/grad student"
4748 M 45-49 self-employed
4749 M 45-49 other
4750 F 25-34 other
4751 M 50-55 scientist
4752 F 18-24 "college/grad student"
4753 M 56+ academic/educator
4754 F 18-24 other
4755 F 56+ executive/managerial
4756 M 56+ self-employed
4757 M 35-44 technician/engineer
4758 F 56+ retired
4759 F 50-55 other
4760 M 35-44 technician/engineer
4761 M 18-24 scientist
4762 F 25-34 sales/marketing
4763 M 56+ lawyer
4764 M "Under 18" "K-12 student"
4765 F 35-44 self-employed
4766 M 35-44 self-employed
4767 F 35-44 homemaker
4768 M 25-34 "college/grad student"
4769 M 25-34 academic/educator
4770 F 35-44 executive/managerial
4771 F 25-34 "college/grad student"
4772 M 56+ technician/engineer
4773 M 45-49 academic/educator
4774 M 45-49 sales/marketing
4775 M 25-34 technician/engineer
4776 F 25-34 clerical/admin
4777 M 25-34 artist
4778 M 25-34 other
4779 M 45-49 clerical/admin
4780 M 25-34 programmer
4781 F 50-55 "doctor/health care"
4782 M 45-49 academic/educator
4783 M 25-34 other
4784 F 35-44 "doctor/health care"
4785 F 25-34 sales/marketing
4786 M 45-49 "doctor/health care"
4787 M "Under 18" lawyer
4788 M 35-44 executive/managerial
4789 M 35-44 artist
4790 F 25-34 artist
4791 M 18-24 "college/grad student"
4792 F 50-55 executive/managerial
4793 F 25-34 "doctor/health care"
4794 F 35-44 other
4795 M 45-49 self-employed
4796 M 35-44 executive/managerial
4797 F 35-44 technician/engineer
4798 M 25-34 academic/educator
4799 F 18-24 "college/grad student"
4800 M 18-24 "college/grad student"
4801 M 25-34 "college/grad student"
4802 M 56+ academic/educator
4803 F 25-34 self-employed
4804 F 35-44 academic/educator
4805 M 35-44 academic/educator
4806 M 25-34 technician/engineer
4807 M "Under 18" artist
4808 M 35-44 other
4809 F 50-55 "college/grad student"
4810 M 18-24 programmer
4811 M 35-44 academic/educator
4812 M 18-24 sales/marketing
4813 F 35-44 homemaker
4814 M 18-24 sales/marketing
4815 F 50-55 tradesman/craftsman
4816 F 45-49 "doctor/health care"
4817 M 25-34 academic/educator
4818 F 25-34 technician/engineer
4819 M 35-44 tradesman/craftsman
4820 M 50-55 lawyer
4821 M 18-24 unemployed
4822 F 35-44 other
4823 M 18-24 "college/grad student"
4824 M 25-34 executive/managerial
4825 M 25-34 technician/engineer
4826 M 45-49 programmer
4827 M 35-44 other
4828 F 18-24 writer
4829 M 25-34 other
4830 M "Under 18" "K-12 student"
4831 F 25-34 academic/educator
4832 M 25-34 sales/marketing
4833 M 35-44 self-employed
4834 F 45-49 homemaker
4835 M 25-34 writer
4836 F 45-49 self-employed
4837 M 25-34 "customer service"
4838 M 45-49 academic/educator
4839 F 50-55 "doctor/health care"
4840 F 45-49 "doctor/health care"
4841 M 25-34 programmer
4842 F 35-44 academic/educator
4843 M 56+ academic/educator
4844 M 45-49 executive/managerial
4845 F 25-34 academic/educator
4846 F 25-34 artist
4847 M 25-34 programmer
4848 F 35-44 "doctor/health care"
4849 F 18-24 "college/grad student"
4850 F 45-49 clerical/admin
4851 M 18-24 technician/engineer
4852 M 35-44 other
4853 M 25-34 executive/managerial
4854 F 50-55 retired
4855 M 25-34 programmer
4856 M 25-34 executive/managerial
4857 M 25-34 sales/marketing
4858 M 25-34 academic/educator
4859 F 18-24 sales/marketing
4860 M 25-34 artist
4861 M 25-34 "college/grad student"
4862 M 25-34 other
4863 F 25-34 homemaker
4864 M 18-24 writer
4865 F 35-44 sales/marketing
4866 M 56+ programmer
4867 M 25-34 self-employed
4868 M 35-44 technician/engineer
4869 F 45-49 "doctor/health care"
4870 F 35-44 clerical/admin
4871 M 18-24 programmer
4872 M 45-49 academic/educator
4873 M 56+ lawyer
4874 F 25-34 "college/grad student"
4875 M 35-44 other
4876 F 35-44 technician/engineer
4877 M 25-34 "college/grad student"
4878 M 50-55 "college/grad student"
4879 M 25-34 clerical/admin
4880 F 45-49 homemaker
4881 M 45-49 self-employed
4882 M 45-49 lawyer
4883 F "Under 18" "K-12 student"
4884 M 35-44 sales/marketing
4885 M 56+ academic/educator
4886 F 35-44 technician/engineer
4887 M 18-24 artist
4888 F 56+ other
4889 M 18-24 "college/grad student"
4890 F 25-34 academic/educator
4891 M 35-44 technician/engineer
4892 M 25-34 programmer
4893 M 25-34 technician/engineer
4894 M 35-44 executive/managerial
4895 F 25-34 clerical/admin
4896 M 35-44 "doctor/health care"
4897 M 35-44 self-employed
4898 M 25-34 academic/educator
4899 M 25-34 programmer
4900 M 25-34 writer
4901 M 25-34 executive/managerial
4902 M 35-44 sales/marketing
4903 M 35-44 programmer
4904 M 50-55 scientist
4905 F 45-49 academic/educator
4906 M 50-55 technician/engineer
4907 F 50-55 executive/managerial
4908 M 35-44 scientist
4909 F 35-44 programmer
4910 M 18-24 programmer
4911 F 25-34 other
4912 F 50-55 writer
4913 F 25-34 academic/educator
4914 F 25-34 academic/educator
4915 M 25-34 programmer
4916 M 18-24 writer
4917 M 45-49 other
4918 F 18-24 programmer
4919 M 18-24 other
4920 M 35-44 academic/educator
4921 F 25-34 scientist
4922 M 18-24 technician/engineer
4923 M 45-49 tradesman/craftsman
4924 F 35-44 other
4925 F 35-44 "doctor/health care"
4926 M "Under 18" "K-12 student"
4927 M 45-49 other
4928 F 25-34 clerical/admin
4929 M 45-49 academic/educator
4930 M 50-55 technician/engineer
4931 M 50-55 technician/engineer
4932 M 25-34 executive/managerial
4933 M 25-34 scientist
4934 F 25-34 other
4935 M 35-44 technician/engineer
4936 F 18-24 "college/grad student"
4937 M 35-44 other
4938 F 18-24 "college/grad student"
4939 M 25-34 executive/managerial
4940 F 50-55 lawyer
4941 M 56+ writer
4942 M 45-49 programmer
4943 F 50-55 other
4944 M 50-55 technician/engineer
4945 M 50-55 other
4946 F 35-44 academic/educator
4947 M 35-44 technician/engineer
4948 M 45-49 artist
4949 M 18-24 "college/grad student"
4950 M 25-34 self-employed
4951 F 35-44 technician/engineer
4952 F 25-34 sales/marketing
4953 M 35-44 programmer
4954 M 45-49 other
4955 M 56+ retired
4956 M 35-44 scientist
4957 M 25-34 artist
4958 M 18-24 executive/managerial
4959 M 25-34 technician/engineer
4960 M 56+ academic/educator
4961 M 25-34 executive/managerial
4962 M 25-34 "doctor/health care"
4963 M 45-49 technician/engineer
4964 M 35-44 other
4965 M "Under 18" "K-12 student"
4966 M 50-55 sales/marketing
4967 M 18-24 "college/grad student"
4968 F 50-55 writer
4969 M 18-24 unemployed
4970 F 25-34 programmer
4971 M 35-44 executive/managerial
4972 M 35-44 other
4973 F 56+ artist
4974 M 35-44 writer
4975 M 35-44 other
4976 M 25-34 lawyer
4977 M 25-34 "college/grad student"
4978 M 35-44 sales/marketing
4979 M 35-44 artist
4980 M 25-34 academic/educator
4981 M 50-55 academic/educator
4982 M 25-34 programmer
4983 F 45-49 self-employed
4984 M 35-44 other
4985 M 35-44 other
4986 M 18-24 programmer
4987 F 56+ farmer
4988 M 25-34 technician/engineer
4989 M 25-34 other
4990 F 25-34 "college/grad student"
4991 F 56+ sales/marketing
4992 F 25-34 artist
4993 M 45-49 technician/engineer
4994 M 45-49 technician/engineer
4995 M 50-55 writer
4996 M 35-44 executive/managerial
4997 M "Under 18" "K-12 student"
4998 F 18-24 "college/grad student"
4999 F 56+ retired
5000 M 25-34 "college/grad student"
5001 F 25-34 artist
5002 M 25-34 technician/engineer
5003 M 35-44 programmer
5004 F 56+ academic/educator
5005 M 45-49 self-employed
5006 M 35-44 clerical/admin
5007 F 18-24 "college/grad student"
5008 M 25-34 writer
5009 F 45-49 self-employed
5010 M 45-49 scientist
5011 M 18-24 "college/grad student"
5012 M 50-55 scientist
5013 M 18-24 "college/grad student"
5014 M 45-49 other
5015 M 35-44 "doctor/health care"
5016 F 35-44 academic/educator
5017 M 35-44 programmer
5018 F 56+ programmer
5019 M 25-34 executive/managerial
5020 F 56+ retired
5021 M 50-55 "doctor/health care"
5022 M 35-44 executive/managerial
5023 M 35-44 writer
5024 F 45-49 academic/educator
5025 M 25-34 writer
5026 M 25-34 technician/engineer
5027 F 25-34 sales/marketing
5028 M 25-34 programmer
5029 M 25-34 "college/grad student"
5030 M 18-24 academic/educator
5031 F 25-34 "college/grad student"
5032 M 18-24 technician/engineer
5033 F 56+ retired
5034 F 25-34 scientist
5035 F 25-34 technician/engineer
5036 M 35-44 executive/managerial
5037 M 35-44 programmer
5038 M 25-34 writer
5039 F 35-44 "college/grad student"
5040 M 45-49 programmer
5041 F 45-49 "doctor/health care"
5042 F 18-24 artist
5043 F 18-24 "doctor/health care"
5044 F 35-44 "doctor/health care"
5045 M 35-44 other
5046 M 25-34 self-employed
5047 M 45-49 "doctor/health care"
5048 F 35-44 executive/managerial
5049 M 25-34 programmer
5050 F 18-24 "college/grad student"
5051 F 50-55 executive/managerial
5052 M 35-44 self-employed
5053 M 25-34 "college/grad student"
5054 M 35-44 artist
5055 F 35-44 self-employed
5056 M 45-49 academic/educator
5057 M 50-55 executive/managerial
5058 M 56+ technician/engineer
5059 M 45-49 self-employed
5060 M 45-49 technician/engineer
5061 F 18-24 unemployed
5062 M 50-55 self-employed
5063 F "Under 18" "K-12 student"
5064 M 18-24 "college/grad student"
5065 M 25-34 sales/marketing
5066 F 25-34 academic/educator
5067 M 56+ retired
5068 M 35-44 executive/managerial
5069 F 56+ other
5070 M 25-34 artist
5071 F 25-34 executive/managerial
5072 M 45-49 technician/engineer
5073 M 56+ artist
5074 M "Under 18" other
5075 M 50-55 "doctor/health care"
5076 M 25-34 clerical/admin
5077 M 25-34 artist
5078 M 45-49 executive/managerial
5079 M 25-34 "college/grad student"
5080 F 50-55 programmer
5081 F 18-24 "college/grad student"
5082 M 35-44 academic/educator
5083 M 25-34 "college/grad student"
5084 M 18-24 "college/grad student"
5085 M 56+ technician/engineer
5086 M 25-34 academic/educator
5087 F 25-34 "doctor/health care"
5088 M 25-34 technician/engineer
5089 F 35-44 self-employed
5090 F 35-44 unemployed
5091 M 25-34 technician/engineer
5092 M 56+ sales/marketing
5093 M 50-55 executive/managerial
5094 M 18-24 "K-12 student"
5095 F 35-44 academic/educator
5096 M 25-34 lawyer
5097 M 56+ self-employed
5098 M 50-55 executive/managerial
5099 M 18-24 other
5100 M 50-55 "doctor/health care"
5101 M 25-34 other
5102 M 25-34 programmer
5103 F 35-44 self-employed
5104 M 35-44 writer
5105 M 50-55 executive/managerial
5106 F 35-44 academic/educator
5107 F 45-49 other
5108 F 25-34 homemaker
5109 F 45-49 "doctor/health care"
5110 M 35-44 scientist
5111 M 35-44 artist
5112 M 35-44 retired
5113 M 25-34 other
5114 F "Under 18" "K-12 student"
5115 M 56+ programmer
5116 M 35-44 "doctor/health care"
5117 F 25-34 other
5118 M "Under 18" "K-12 student"
5119 F 25-34 other
5120 M 50-55 executive/managerial
5121 M 25-34 executive/managerial
5122 M 25-34 other
5123 M 50-55 programmer
5124 M 35-44 artist
5125 M 45-49 other
5126 M 25-34 lawyer
5127 M 45-49 "customer service"
5128 M 50-55 executive/managerial
5129 M 45-49 technician/engineer
5130 F 50-55 academic/educator
5131 F 25-34 academic/educator
5132 M 35-44 executive/managerial
5133 M 18-24 lawyer
5134 M 25-34 technician/engineer
5135 M 35-44 executive/managerial
5136 M 25-34 programmer
5137 M 18-24 tradesman/craftsman
5138 M 25-34 technician/engineer
5139 M 50-55 self-employed
5140 M 25-34 "doctor/health care"
5141 M 18-24 technician/engineer
5142 M 25-34 academic/educator
5143 M 18-24 "college/grad student"
5144 F 50-55 other
5145 M 35-44 executive/managerial
5146 M 56+ academic/educator
5147 M 18-24 other
5148 M 25-34 writer
5149 M 35-44 academic/educator
5150 M 25-34 clerical/admin
5151 M 18-24 unemployed
5152 F 25-34 "college/grad student"
5153 M 25-34 executive/managerial
5154 M 25-34 self-employed
5155 M 25-34 self-employed
5156 M 18-24 sales/marketing
5157 M 35-44 academic/educator
5158 F 18-24 "college/grad student"
5159 M 35-44 executive/managerial
5160 F 18-24 "college/grad student"
5161 M 25-34 "college/grad student"
5162 M 25-34 technician/engineer
5163 M 45-49 "doctor/health care"
5164 F 35-44 technician/engineer
5165 M 35-44 "doctor/health care"
5166 M 50-55 "doctor/health care"
5167 M 18-24 scientist
5168 M 35-44 executive/managerial
5169 F 50-55 "college/grad student"
5170 M 18-24 "college/grad student"
5171 M 56+ technician/engineer
5172 F 35-44 lawyer
5173 M "Under 18" "K-12 student"
5174 M 45-49 academic/educator
5175 F 35-44 homemaker
5176 M "Under 18" "K-12 student"
5177 M 45-49 sales/marketing
5178 M 50-55 other
5179 M 25-34 programmer
5180 M 35-44 lawyer
5181 M 25-34 executive/managerial
5182 F 35-44 executive/managerial
5183 F 18-24 writer
5184 M 18-24 writer
5185 F 35-44 "college/grad student"
5186 M 35-44 programmer
5187 M 18-24 self-employed
5188 F 35-44 homemaker
5189 F 45-49 executive/managerial
5190 F 35-44 other
5191 F 25-34 "college/grad student"
5192 M 25-34 executive/managerial
5193 M 35-44 programmer
5194 M 25-34 executive/managerial
5195 M 35-44 executive/managerial
5196 M 56+ executive/managerial
5197 F 56+ clerical/admin
5198 F 18-24 "college/grad student"
5199 F 25-34 academic/educator
5200 F 35-44 scientist
5201 M 50-55 executive/managerial
5202 M 18-24 "college/grad student"
5203 F 45-49 "doctor/health care"
5204 M 50-55 retired
5205 M 25-34 academic/educator
5206 M 35-44 executive/managerial
5207 M 25-34 other
5208 M 25-34 "college/grad student"
5209 M 50-55 academic/educator
5210 F 35-44 technician/engineer
5211 M 25-34 academic/educator
5212 M 18-24 artist
5213 M 18-24 other
5214 F 35-44 homemaker
5215 F 56+ "doctor/health care"
5216 M 18-24 artist
5217 M 25-34 technician/engineer
5218 M 18-24 other
5219 M 18-24 "college/grad student"
5220 M 25-34 executive/managerial
5221 F 56+ academic/educator
5222 M 25-34 programmer
5223 M 56+ "K-12 student"
5224 M 35-44 academic/educator
5225 M 18-24 "college/grad student"
5226 M 35-44 other
5227 M 18-24 "K-12 student"
5228 M "Under 18" other
5229 M 25-34 other
5230 M 25-34 programmer
5231 M 35-44 executive/managerial
5232 M 25-34 "college/grad student"
5233 M 25-34 "customer service"
5234 F 25-34 other
5235 M 25-34 "college/grad student"
5236 M 25-34 sales/marketing
5237 M 25-34 executive/managerial
5238 F 50-55 self-employed
5239 M 35-44 executive/managerial
5240 F 25-34 other
5241 F 25-34 "college/grad student"
5242 M 25-34 academic/educator
5243 M "Under 18" "K-12 student"
5244 M 18-24 "college/grad student"
5245 F 45-49 academic/educator
5246 F 18-24 other
5247 F "Under 18" "K-12 student"
5248 F 45-49 sales/marketing
5249 F 45-49 sales/marketing
5250 M 50-55 "doctor/health care"
5251 F 25-34 technician/engineer
5252 M 25-34 writer
5253 F 56+ retired
5254 M 18-24 "college/grad student"
5255 M "Under 18" "K-12 student"
5256 M 25-34 self-employed
5257 F 25-34 artist
5258 M 35-44 "college/grad student"
5259 M 25-34 "doctor/health care"
5260 M 35-44 executive/managerial
5261 M 35-44 programmer
5262 F 25-34 sales/marketing
5263 M 35-44 executive/managerial
5264 M 18-24 "college/grad student"
5265 M 45-49 academic/educator
5266 M 35-44 academic/educator
5267 M 35-44 executive/managerial
5268 F 25-34 artist
5269 M 18-24 other
5270 M 25-34 programmer
5271 F 25-34 other
5272 M 25-34 executive/managerial
5273 M 56+ writer
5274 M 25-34 other
5275 M 25-34 technician/engineer
5276 F 25-34 "college/grad student"
5277 M 25-34 writer
5278 F 25-34 executive/managerial
5279 F 25-34 sales/marketing
5280 M 18-24 "college/grad student"
5281 M 25-34 artist
5282 F 18-24 "college/grad student"
5283 M 18-24 artist
5284 M 25-34 self-employed
5285 M 18-24 "college/grad student"
5286 M 45-49 self-employed
5287 M 25-34 farmer
5288 M 56+ retired
5289 M 45-49 artist
5290 F 18-24 "college/grad student"
5291 M 45-49 academic/educator
5292 M 25-34 other
5293 M 25-34 programmer
5294 M 25-34 artist
5295 M 35-44 executive/managerial
5296 F "Under 18" other
5297 M 25-34 programmer
5298 M 35-44 technician/engineer
5299 M 25-34 artist
5300 M 25-34 writer
5301 M 25-34 technician/engineer
5302 F "Under 18" "K-12 student"
5303 F 56+ "doctor/health care"
5304 F 35-44 homemaker
5305 F 18-24 "college/grad student"
5306 F 25-34 technician/engineer
5307 M 25-34 "customer service"
5308 M 56+ executive/managerial
5309 M 25-34 other
5310 F 56+ academic/educator
5311 M 50-55 other
5312 M 25-34 academic/educator
5313 M 56+ other
5314 F 25-34 other
5315 M 25-34 programmer
5316 M 18-24 "college/grad student"
5317 F 25-34 other
5318 M 18-24 technician/engineer
5319 M 18-24 technician/engineer
5320 F 18-24 "customer service"
5321 M 25-34 "college/grad student"
5322 M 35-44 technician/engineer
5323 M 25-34 writer
5324 M 25-34 executive/managerial
5325 F 50-55 executive/managerial
5326 M 25-34 artist
5327 M 25-34 executive/managerial
5328 F 25-34 "college/grad student"
5329 F 25-34 "customer service"
5330 F 25-34 other
5331 M 35-44 sales/marketing
5332 M 18-24 "college/grad student"
5333 F 25-34 executive/managerial
5334 F 56+ retired
5335 M 25-34 sales/marketing
5336 M 56+ executive/managerial
5337 F 35-44 clerical/admin
5338 M 25-34 technician/engineer
5339 M 18-24 technician/engineer
5340 F 50-55 clerical/admin
5341 F 25-34 clerical/admin
5342 F 35-44 executive/managerial
5343 F 25-34 homemaker
5344 F 50-55 academic/educator
5345 F 25-34 technician/engineer
5346 F 25-34 clerical/admin
5347 M 25-34 "doctor/health care"
5348 M 18-24 "customer service"
5349 F 50-55 artist
5350 M 18-24 "customer service"
5351 F 45-49 academic/educator
5352 F 35-44 "customer service"
5353 M 25-34 "doctor/health care"
5354 F 45-49 clerical/admin
5355 M 56+ other
5356 M 45-49 other
5357 F 18-24 writer
5358 M 35-44 executive/managerial
5359 M 18-24 self-employed
5360 M 18-24 programmer
5361 F 50-55 self-employed
5362 M 35-44 retired
5363 M 56+ retired
5364 F 25-34 clerical/admin
5365 M 18-24 programmer
5366 M 18-24 programmer
5367 M 18-24 "college/grad student"
5368 F 25-34 technician/engineer
5369 M 25-34 scientist
5370 M 25-34 programmer
5371 M 25-34 lawyer
5372 M 25-34 "college/grad student"
5373 M 18-24 programmer
5374 M 35-44 executive/managerial
5375 M 25-34 other
5376 M 25-34 technician/engineer
5377 F 18-24 clerical/admin
5378 M 35-44 tradesman/craftsman
5379 M 25-34 executive/managerial
5380 M 18-24 "college/grad student"
5381 M 25-34 sales/marketing
5382 M 18-24 "college/grad student"
5383 M 35-44 academic/educator
5384 F 25-34 clerical/admin
5385 M 25-34 programmer
5386 M 25-34 sales/marketing
5387 F 25-34 academic/educator
5388 F 18-24 "college/grad student"
5389 M 45-49 executive/managerial
5390 M "Under 18" other
5391 M 25-34 executive/managerial
5392 M 50-55 academic/educator
5393 M 35-44 executive/managerial
5394 M 18-24 other
5395 M 50-55 academic/educator
5396 M 25-34 "doctor/health care"
5397 M 18-24 other
5398 M 56+ technician/engineer
5399 M 25-34 academic/educator
5400 F 18-24 "college/grad student"
5401 F 18-24 academic/educator
5402 F 25-34 other
5403 M "Under 18" "K-12 student"
5404 M 25-34 other
5405 F 50-55 executive/managerial
5406 F 35-44 other
5407 F 35-44 technician/engineer
5408 M 25-34 writer
5409 M 45-49 academic/educator
5410 F 45-49 artist
5411 F "Under 18" unemployed
5412 M 25-34 programmer
5413 M 35-44 academic/educator
5414 M "Under 18" "K-12 student"
5415 F 25-34 executive/managerial
5416 F 25-34 "customer service"
5417 M 18-24 technician/engineer
5418 F 25-34 other
5419 F 18-24 programmer
5420 F "Under 18" unemployed
5421 M 35-44 technician/engineer
5422 M 50-55 executive/managerial
5423 F 50-55 "customer service"
5424 F 35-44 artist
5425 M 18-24 "college/grad student"
5426 M 25-34 sales/marketing
5427 M 35-44 unemployed
5428 F 25-34 "doctor/health care"
5429 F 25-34 academic/educator
5430 F 45-49 academic/educator
5431 M 56+ academic/educator
5432 M 56+ retired
5433 F 35-44 technician/engineer
5434 F 25-34 executive/managerial
5435 M 45-49 tradesman/craftsman
5436 M 18-24 "college/grad student"
5437 M 25-34 lawyer
5438 M 25-34 sales/marketing
5439 M 56+ retired
5440 F 45-49 artist
5441 M 50-55 executive/managerial
5442 M 25-34 executive/managerial
5443 M 25-34 programmer
5444 F 18-24 "college/grad student"
5445 M 25-34 other
5446 F 50-55 academic/educator
5447 M 45-49 artist
5448 M 45-49 unemployed
5449 M 18-24 programmer
5450 M 18-24 programmer
5451 F 25-34 academic/educator
5452 M 35-44 "doctor/health care"
5453 M 18-24 "college/grad student"
5454 M 35-44 executive/managerial
5455 F 18-24 technician/engineer
5456 M 35-44 academic/educator
5457 M 18-24 programmer
5458 F 18-24 artist
5459 F "Under 18" "K-12 student"
5460 M 18-24 "college/grad student"
5461 M 50-55 other
5462 M 25-34 technician/engineer
5463 M 35-44 other
5464 M 35-44 executive/managerial
5465 F 25-34 other
5466 M 25-34 programmer
5467 M 35-44 other
5468 M 25-34 programmer
5469 M 35-44 programmer
5470 M 56+ executive/managerial
5471 M 18-24 executive/managerial
5472 M 35-44 academic/educator
5473 M 25-34 academic/educator
5474 M 25-34 programmer
5475 M 25-34 "college/grad student"
5476 F 35-44 other
5477 M 35-44 academic/educator
5478 M 35-44 executive/managerial
5479 M 35-44 academic/educator
5480 F 25-34 sales/marketing
5481 M 45-49 programmer
5482 M 18-24 executive/managerial
5483 F 25-34 "doctor/health care"
5484 M 45-49 technician/engineer
5485 M 25-34 "college/grad student"
5486 M 25-34 other
5487 M 25-34 technician/engineer
5488 M 25-34 scientist
5489 M 18-24 executive/managerial
5490 M 45-49 technician/engineer
5491 M 18-24 executive/managerial
5492 M 18-24 "college/grad student"
5493 M 35-44 programmer
5494 F 35-44 technician/engineer
5495 F 18-24 "college/grad student"
5496 M 25-34 executive/managerial
5497 M 25-34 "college/grad student"
5498 F 50-55 academic/educator
5499 F 25-34 unemployed
5500 F 35-44 writer
5501 M 25-34 artist
5502 M 25-34 artist
5503 F 25-34 homemaker
5504 M 45-49 executive/managerial
5505 F 25-34 "college/grad student"
5506 F 18-24 sales/marketing
5507 M 45-49 executive/managerial
5508 M 25-34 writer
5509 M 25-34 other
5510 M 18-24 "college/grad student"
5511 M 45-49 academic/educator
5512 F 25-34 technician/engineer
5513 M 35-44 academic/educator
5514 F "Under 18" "K-12 student"
5515 M 18-24 "college/grad student"
5516 F 50-55 self-employed
5517 M 56+ other
5518 M 50-55 technician/engineer
5519 M 35-44 scientist
5520 M 45-49 academic/educator
5521 F 25-34 "doctor/health care"
5522 M 25-34 sales/marketing
5523 M 35-44 other
5524 F "Under 18" "K-12 student"
5525 F "Under 18" "K-12 student"
5526 F 35-44 artist
5527 M 25-34 academic/educator
5528 M 50-55 academic/educator
5529 M 18-24 "doctor/health care"
5530 F 18-24 "college/grad student"
5531 M 50-55 technician/engineer
5532 M 25-34 technician/engineer
5533 F 50-55 artist
5534 M 45-49 self-employed
5535 M 25-34 scientist
5536 M 25-34 self-employed
5537 F 56+ academic/educator
5538 M 45-49 programmer
5539 F 25-34 writer
5540 M 35-44 academic/educator
5541 M 56+ executive/managerial
5542 M 45-49 executive/managerial
5543 M 25-34 technician/engineer
5544 M 25-34 scientist
5545 F 35-44 self-employed
5546 M 18-24 sales/marketing
5547 F 18-24 "college/grad student"
5548 F 18-24 "college/grad student"
5549 F 50-55 homemaker
5550 M 35-44 scientist
5551 F 35-44 writer
5552 M 50-55 executive/managerial
5553 M 35-44 clerical/admin
5554 M 25-34 academic/educator
5555 M "Under 18" "K-12 student"
5556 M 45-49 "doctor/health care"
5557 M 35-44 sales/marketing
5558 M "Under 18" "K-12 student"
5559 M 50-55 academic/educator
5560 F 35-44 technician/engineer
5561 F 25-34 clerical/admin
5562 F 35-44 academic/educator
5563 F 25-34 executive/managerial
5564 M 45-49 writer
5565 M 18-24 technician/engineer
5566 M 35-44 executive/managerial
5567 M 50-55 clerical/admin
5568 M 18-24 "college/grad student"
5569 F 18-24 academic/educator
5570 M 25-34 academic/educator
5571 F 25-34 homemaker
5572 F 25-34 "college/grad student"
5573 F 35-44 academic/educator
5574 M 25-34 other
5575 M 35-44 executive/managerial
5576 M 25-34 "college/grad student"
5577 M 50-55 academic/educator
5578 F 18-24 academic/educator
5579 F 35-44 executive/managerial
5580 M 45-49 executive/managerial
5581 M 25-34 other
5582 M 45-49 academic/educator
5583 M 56+ scientist
5584 F 50-55 other
5585 M 25-34 "college/grad student"
5586 M 35-44 writer
5587 M 25-34 technician/engineer
5588 F 25-34 writer
5589 F 25-34 other
5590 F 45-49 programmer
5591 M 18-24 other
5592 M 25-34 academic/educator
5593 M 50-55 self-employed
5594 F 45-49 other
5595 M 25-34 writer
5596 M 35-44 programmer
5597 F 18-24 "college/grad student"
5598 M 18-24 "college/grad student"
5599 M 35-44 executive/managerial
5600 F 45-49 other
5601 M 35-44 academic/educator
5602 M 35-44 other
5603 M 50-55 executive/managerial
5604 M 35-44 scientist
5605 F 18-24 artist
5606 F 25-34 sales/marketing
5607 M 18-24 "college/grad student"
5608 M 18-24 clerical/admin
5609 F 50-55 academic/educator
5610 F 25-34 academic/educator
5611 F 35-44 executive/managerial
5612 F 25-34 academic/educator
5613 F 35-44 other
5614 M 25-34 other
5615 M 35-44 executive/managerial
5616 M 45-49 academic/educator
5617 M 25-34 sales/marketing
5618 F 18-24 "college/grad student"
5619 F 18-24 "college/grad student"
5620 M 35-44 sales/marketing
5621 M 25-34 executive/managerial
5622 M 35-44 scientist
5623 M 25-34 lawyer
5624 M 25-34 executive/managerial
5625 M 25-34 academic/educator
5626 M 56+ self-employed
5627 M 25-34 other
5628 M 18-24 "college/grad student"
5629 M 25-34 sales/marketing
5630 M 35-44 technician/engineer
5631 M 35-44 programmer
